SEX,AGE,ISO,ANNEE,TAUX_CHOMAGE
M,45-49,FI,2023,6.3
M,45-49,FR,2023,4.9
M,45-49,HR,2023,3.0
M,45-49,HU,2023,3.0
M,45-49,IT,2023,5.0
M,45-49,LT,2023,4.7
M,45-49,LV,2023,6.4
M,45-49,MK,2023,8.7
M,45-49,NL,2023,1.7
M,45-49,PL,2023,2.2
M,45-49,PT,2023,3.7
M,45-49,RO,2023,4.0
M,45-49,RS,2023,7.1
M,45-49,SE,2023,4.7
M,45-49,SI,2023,2.6
M,45-49,SK,2023,3.8
M,45-49,TR,2023,5.5
M,50-54,AT,2023,4.0
M,50-54,BA,2023,8.6
M,50-54,BE,2023,3.3
M,50-54,BG,2023,3.7
M,50-54,CH,2023,3.0
M,50-54,CY,2023,3.8
M,50-54,CZ,2023,1.5
M,50-54,DE,2023,2.2
M,50-54,DK,2023,2.5
M,50-54,EE,2023,7.9
M,50-54,GR,2023,5.5
M,50-54,ES,2023,8.1
M,50-54,FI,2023,6.6
M,50-54,FR,2023,4.8
M,50-54,HR,2023,5.0
M,50-54,HU,2023,3.4
M,50-54,IT,2023,4.6
M,50-54,LT,2023,7.9
M,50-54,LV,2023,7.4
M,50-54,MK,2023,10.9
M,50-54,NL,2023,1.7
M,50-54,PL,2023,2.1
M,50-54,PT,2023,3.5
M,50-54,RO,2023,3.6
M,50-54,RS,2023,7.8
M,50-54,SE,2023,5.4
M,50-54,SI,2023,2.0
M,50-54,SK,2023,3.9
M,50-54,TR,2023,5.9
M,50-59,AT,2023,4.3
M,50-59,BA,2023,8.9
M,50-59,BE,2023,3.6
M,50-59,BG,2023,3.7
M,50-59,CH,2023,3.1
M,50-59,CY,2023,4.3
M,50-59,CZ,2023,1.8
M,50-59,DE,2023,2.3
M,50-59,DK,2023,2.8
M,50-59,EE,2023,6.5
M,50-59,GR,2023,5.1
M,50-59,ES,2023,8.7
M,50-59,FI,2023,6.7
M,50-59,FR,2023,4.8
M,50-59,HR,2023,3.9
M,50-59,HU,2023,3.3
M,50-59,IE,2023,2.7
M,50-59,IT,2023,4.5
M,50-59,LT,2023,8.7
M,50-59,LV,2023,7.7
M,50-59,MK,2023,10.5
M,50-59,NL,2023,1.7
M,50-59,NO,2023,1.7
M,50-59,PL,2023,2.1
M,50-59,PT,2023,4.0
M,50-59,RO,2023,3.9
M,50-59,RS,2023,7.8
M,50-59,SE,2023,5.3
M,50-59,SI,2023,2.4
M,50-59,SK,2023,4.1
M,50-59,TR,2023,6.0
M,50-64,AT,2023,4.5
M,50-64,BA,2023,8.9
M,50-64,BE,2023,3.5
M,50-64,BG,2023,3.6
M,50-64,CH,2023,3.3
M,50-64,CY,2023,4.4
M,50-64,CZ,2023,1.8
M,50-64,DE,2023,2.5
M,50-64,DK,2023,2.8
M,50-64,EE,2023,6.5
M,50-64,GR,2023,5.1
M,50-64,ES,2023,9.1
M,50-64,FI,2023,8.1
M,50-64,FR,2023,5.2
M,50-64,HR,2023,4.2
M,50-64,HU,2023,3.4
M,50-64,IE,2023,3.0
M,50-64,IT,2023,4.5
M,50-64,LT,2023,9.0
M,50-64,LU,2023,5.2
M,50-64,LV,2023,7.3
M,50-64,MK,2023,10.2
M,50-64,NL,2023,1.8
M,50-64,NO,2023,1.6
M,50-64,PL,2023,2.1
M,50-64,PT,2023,4.5
M,50-64,RO,2023,3.8
M,50-64,RS,2023,7.6
M,50-64,SE,2023,5.5
M,50-64,SI,2023,2.9
M,50-64,SK,2023,3.7
M,50-64,TR,2023,5.9
M,50-74,AT,2023,4.4
M,50-74,BA,2023,8.8
M,50-74,BE,2023,3.5
M,50-74,BG,2023,3.6
M,50-74,CH,2023,3.3
M,50-74,CY,2023,4.1
M,50-74,CZ,2023,1.7
M,50-74,DE,2023,2.4
M,50-74,DK,2023,2.8
M,50-74,EE,2023,6.1
M,50-74,GR,2023,5.3
M,50-74,ES,2023,8.9
M,50-74,FI,2023,7.6
M,50-74,FR,2023,5.2
M,50-74,HR,2023,4.0
M,50-74,HU,2023,3.2
M,50-74,IE,2023,2.7
M,50-74,IT,2023,4.3
M,50-74,LT,2023,8.0
M,50-74,LU,2023,5.2
M,50-74,LV,2023,6.6
M,50-74,MK,2023,9.9
M,50-74,NL,2023,2.1
M,50-74,NO,2023,1.5
M,50-74,PL,2023,2.0
M,50-74,PT,2023,4.3
M,50-74,RO,2023,3.8
M,50-74,RS,2023,7.2
M,50-74,SE,2023,5.3
M,50-74,SI,2023,3.0
M,50-74,SK,2023,3.5
M,50-74,TR,2023,5.6
M,55-59,AT,2023,4.6
M,55-59,BA,2023,9.1
M,55-59,BE,2023,3.8
M,55-59,BG,2023,3.7
M,55-59,CH,2023,3.3
M,55-59,CY,2023,4.7
M,55-59,CZ,2023,2.1
M,55-59,DE,2023,2.3
M,55-59,DK,2023,3.1
M,55-59,GR,2023,4.4
M,55-59,ES,2023,9.4
M,55-59,FI,2023,6.8
M,55-59,FR,2023,4.7
M,55-59,HR,2023,2.7
M,55-59,HU,2023,3.2
M,55-59,IT,2023,4.4
M,55-59,LT,2023,9.6
M,55-59,LV,2023,7.9
M,55-59,MK,2023,10.1
M,55-59,NL,2023,1.7
M,55-59,PL,2023,2.1
M,55-59,PT,2023,4.5
M,55-59,RO,2023,4.3
M,55-59,RS,2023,7.9
M,55-59,SE,2023,5.2
M,55-59,SI,2023,2.9
M,55-59,SK,2023,4.2
M,55-59,TR,2023,6.2
M,55-64,AT,2023,4.9
M,55-64,BA,2023,9.1
M,55-64,BE,2023,3.6
M,55-64,BG,2023,3.6
M,55-64,CH,2023,3.5
M,55-64,CY,2023,4.7
M,55-64,CZ,2023,2.1
M,55-64,DE,2023,2.6
M,55-64,DK,2023,2.9
M,55-64,EE,2023,5.5
M,55-64,GR,2023,4.8
M,55-64,ES,2023,9.8
M,55-64,FI,2023,8.8
M,55-64,FR,2023,5.5
M,55-64,HR,2023,3.8
M,55-64,HU,2023,3.3
M,55-64,IE,2023,3.3
M,55-64,IT,2023,4.5
M,55-64,LT,2023,9.6
M,55-64,LV,2023,7.3
M,55-64,MK,2023,9.7
M,55-64,NL,2023,1.9
M,55-64,PL,2023,2.0
M,55-64,PT,2023,5.1
M,55-64,RO,2023,4.1
M,55-64,RS,2023,7.6
M,55-64,SE,2023,5.6
M,55-64,SI,2023,3.6
M,55-64,SK,2023,3.6
M,55-64,TR,2023,6.0
M,60-64,AT,2023,5.4
M,60-64,BA,2023,9.2
M,60-64,BE,2023,3.4
M,60-64,BG,2023,3.5
M,60-64,CH,2023,3.9
M,60-64,CY,2023,4.8
M,60-64,CZ,2023,1.9
M,60-64,DE,2023,3.0
M,60-64,DK,2023,2.7
M,60-64,EE,2023,6.3
M,60-64,GR,2023,5.4
M,60-64,ES,2023,10.4
M,60-64,FI,2023,11.3
M,60-64,FR,2023,7.2
M,60-64,HR,2023,5.4
M,60-64,HU,2023,3.5
M,60-64,IT,2023,4.5
M,60-64,LT,2023,9.6
M,60-64,LV,2023,6.5
M,60-64,MK,2023,9.1
M,60-64,NL,2023,2.3
M,60-64,PL,2023,1.9
M,60-64,PT,2023,5.9
M,60-64,RO,2023,3.7
M,60-64,RS,2023,7.2
M,60-64,SE,2023,6.1
M,60-64,SI,2023,5.0
M,60-64,TR,2023,5.5
M,65-69,CH,2023,3.5
M,65-69,GR,2023,8.0
M,65-69,ES,2023,5.8
M,65-69,FR,2023,5.8
M,65-69,IT,2023,2.3
M,65-69,NL,2023,4.4
M,65-69,RS,2023,5.5
M,65-69,SE,2023,3.7
M,65-69,TR,2023,3.6
M,65-74,CH,2023,2.9
M,65-74,CZ,2023,0.7
M,65-74,DK,2023,2.6
M,65-74,GR,2023,7.3
M,65-74,ES,2023,5.6
M,65-74,FR,2023,4.9
M,65-74,IT,2023,1.9
M,65-74,NL,2023,3.7
M,65-74,RS,2023,3.9
M,65-74,SE,2023,3.7
M,65-74,TR,2023,3.6
M,70-74,TR,2023,3.7
F,15-19,AT,2024,14.7
F,15-19,BA,2024,56.8
F,15-19,BE,2024,21.3
F,15-19,CH,2024,11.0
F,15-19,CZ,2024,25.5
F,15-19,DE,2024,7.6
F,15-19,DK,2024,18.1
F,15-19,GR,2024,52.5
F,15-19,ES,2024,44.3
F,15-19,FI,2024,27.0
F,15-19,FR,2024,29.7
F,15-19,HR,2024,50.1
F,15-19,HU,2024,41.6
F,15-19,IE,2024,15.1
F,15-19,IS,2024,10.7
F,15-19,IT,2024,41.7
F,15-19,LT,2024,32.5
F,15-19,MK,2024,37.4
F,15-19,NL,2024,10.7
F,15-19,NO,2024,17.5
F,15-19,PL,2024,32.7
F,15-19,PT,2024,38.8
F,15-19,RO,2024,53.2
F,15-19,RS,2024,36.5
F,15-19,SE,2024,35.7
F,15-19,SI,2024,21.9
F,15-19,TR,2024,18.7
F,15-24,AT,2024,10.1
F,15-24,BA,2024,35.6
F,15-24,BE,2024,14.8
F,15-24,BG,2024,11.7
F,15-24,CH,2024,8.5
F,15-24,CY,2024,13.6
F,15-24,CZ,2024,9.9
F,15-24,DE,2024,5.9
F,15-24,DK,2024,14.2
F,15-24,EE,2024,19.3
F,15-24,GR,2024,24.1
F,15-24,ES,2024,27.1
F,15-24,FI,2024,18.0
F,15-24,FR,2024,18.4
F,15-24,HR,2024,18.2
F,15-24,HU,2024,14.8
F,15-24,IE,2024,10.3
F,15-24,IS,2024,9.4
F,15-24,IT,2024,22.2
F,15-24,LT,2024,16.4
F,15-24,LU,2024,18.1
F,15-24,LV,2024,14.1
F,15-24,MK,2024,27.8
F,15-24,MT,2024,8.2
F,15-24,NL,2024,8.5
F,15-24,NO,2024,11.4
F,15-24,PL,2024,10.9
F,15-24,PT,2024,22.4
F,15-24,RO,2024,25.1
F,15-24,RS,2024,23.1
F,15-24,SE,2024,23.6
F,15-24,SI,2024,10.9
F,15-24,SK,2024,18.9
F,15-24,TR,2024,22.4
F,15-29,AT,2024,7.5
F,15-29,BA,2024,25.6
F,15-29,BE,2024,10.0
F,15-29,BG,2024,7.1
F,15-29,CH,2024,7.1
F,15-29,CY,2024,8.2
F,15-29,CZ,2024,6.6
F,15-29,DE,2024,5.0
F,15-29,DK,2024,12.3
F,15-29,EE,2024,14.4
F,15-29,GR,2024,19.5
F,15-29,ES,2024,20.5
F,15-29,FI,2024,14.2
F,15-29,FR,2024,14.0
F,15-29,HR,2024,11.0
F,15-29,HU,2024,8.5
F,15-29,IE,2024,8.3
F,15-29,IS,2024,6.6
F,15-29,IT,2024,15.8
F,15-29,LT,2024,12.0
F,15-29,LU,2024,11.2
F,15-29,LV,2024,11.7
F,15-29,MK,2024,22.6
F,15-29,MT,2024,5.1
F,15-29,NL,2024,7.0
F,15-29,NO,2024,7.9
F,15-29,PL,2024,7.2
F,15-29,PT,2024,14.3
F,15-29,RO,2024,13.4
F,15-29,RS,2024,16.9
F,15-29,SE,2024,17.0
F,15-29,SI,2024,9.2
F,15-29,SK,2024,10.7
F,15-29,TR,2024,20.2
F,15-39,AT,2024,6.5
F,15-39,BA,2024,20.7
F,15-39,BE,2024,7.5
F,15-39,BG,2024,5.2
F,15-39,CH,2024,5.9
F,15-39,CY,2024,6.7
F,15-39,CZ,2024,5.0
F,15-39,DE,2024,4.3
F,15-39,DK,2024,9.7
F,15-39,EE,2024,10.7
F,15-39,GR,2024,16.8
F,15-39,ES,2024,15.2
F,15-39,FI,2024,10.6
F,15-39,FR,2024,10.1
F,15-39,HR,2024,7.5
F,15-39,HU,2024,5.9
F,15-39,IE,2024,6.0
F,15-39,IS,2024,4.7
F,15-39,IT,2024,11.1
F,15-39,LT,2024,8.0
F,15-39,LU,2024,8.0
F,15-39,LV,2024,8.5
F,15-39,MK,2024,16.6
F,15-39,MT,2024,3.6
F,15-39,NL,2024,5.4
F,15-39,NO,2024,5.8
F,15-39,PL,2024,4.7
F,15-39,PT,2024,9.7
F,15-39,RO,2024,7.9
F,15-39,RS,2024,12.5
F,15-39,SE,2024,12.0
F,15-39,SI,2024,6.3
F,15-39,SK,2024,8.2
F,15-39,TR,2024,16.1
F,15-59,AT,2024,4.9
F,15-59,BA,2024,17.3
F,15-59,BE,2024,5.4
F,15-59,BG,2024,4.0
F,15-59,CH,2024,4.9
F,15-59,CY,2024,5.4
F,15-59,CZ,2024,3.2
F,15-59,DE,2024,3.3
F,15-59,DK,2024,6.9
F,15-59,EE,2024,8.3
F,15-59,GR,2024,12.9
F,15-59,ES,2024,12.7
F,15-59,FI,2024,7.8
F,15-59,FR,2024,7.5
F,15-59,HR,2024,5.2
F,15-59,HU,2024,4.4
F,15-59,IE,2024,4.4
F,15-59,IS,2024,3.3
F,15-59,IT,2024,7.8
F,15-59,LT,2024,6.7
F,15-59,LU,2024,6.3
F,15-59,LV,2024,6.2
F,15-59,MK,2024,11.4
F,15-59,MT,2024,3.1
F,15-59,NL,2024,4.0
F,15-59,NO,2024,4.1
F,15-59,PL,2024,3.3
F,15-59,PT,2024,7.1
F,15-59,RO,2024,5.2
F,15-59,RS,2024,9.4
F,15-59,SE,2024,8.9
F,15-59,SI,2024,3.9
F,15-59,SK,2024,6.3
F,15-59,TR,2024,12.4
F,15-64,AT,2024,4.8
F,15-64,BA,2024,16.7
F,15-64,BE,2024,5.3
F,15-64,BG,2024,4.0
F,15-64,CH,2024,4.7
F,15-64,CY,2024,5.2
F,15-64,CZ,2024,3.1
F,15-64,DE,2024,3.2
F,15-64,DK,2024,6.6
F,15-64,EE,2024,7.9
F,15-64,GR,2024,12.9
F,15-64,ES,2024,12.7
F,15-64,FI,2024,7.7
F,15-64,FR,2024,7.3
F,15-64,HR,2024,5.0
F,15-64,HU,2024,4.4
F,15-64,IE,2024,4.4
F,15-64,IS,2024,3.3
F,15-64,IT,2024,7.5
F,15-64,LT,2024,6.8
F,15-64,LU,2024,6.3
F,15-64,LV,2024,6.2
F,15-64,MK,2024,11.1
F,15-64,MT,2024,3.0
F,15-64,NL,2024,3.9
F,15-64,NO,2024,3.9
F,15-64,PL,2024,3.1
F,15-64,PT,2024,7.0
F,15-64,RO,2024,5.1
F,15-64,RS,2024,9.1
F,15-64,SE,2024,8.6
F,15-64,SI,2024,3.9
F,15-64,SK,2024,6.1
F,15-64,TR,2024,12.1
F,15-74,AT,2024,4.7
F,15-74,BA,2024,16.6
F,15-74,BE,2024,5.3
F,15-74,BG,2024,3.9
F,15-74,CH,2024,4.6
F,15-74,CY,2024,5.1
F,15-74,CZ,2024,3.0
F,15-74,DE,2024,3.1
F,15-74,DK,2024,6.5
F,15-74,EE,2024,7.5
F,15-74,GR,2024,12.8
F,15-74,ES,2024,12.7
F,15-74,FI,2024,7.6
F,15-74,FR,2024,7.2
F,15-74,HR,2024,5.0
F,15-74,HU,2024,4.4
F,15-74,IE,2024,4.3
F,15-74,IS,2024,3.3
F,15-74,IT,2024,7.3
F,15-74,LT,2024,6.5
F,15-74,LU,2024,6.3
F,15-74,LV,2024,5.8
F,15-74,MK,2024,11.0
F,15-74,MT,2024,3.0
F,15-74,NL,2024,3.8
F,15-74,NO,2024,3.8
F,15-74,PL,2024,3.1
F,15-74,PT,2024,6.9
F,15-74,RO,2024,5.1
F,15-74,RS,2024,8.9
F,15-74,SE,2024,8.5
F,15-74,SI,2024,4.0
F,15-74,SK,2024,5.9
F,15-74,TR,2024,11.8
F,20-24,AT,2024,8.0
F,20-24,BA,2024,34.2
F,20-24,BE,2024,12.4
F,20-24,BG,2024,10.3
F,20-24,CH,2024,7.0
F,20-24,CY,2024,13.3
F,20-24,CZ,2024,7.2
F,20-24,DE,2024,5.3
F,20-24,DK,2024,11.5
F,20-24,EE,2024,17.8
F,20-24,GR,2024,20.7
F,20-24,ES,2024,23.5
F,20-24,FI,2024,12.6
F,20-24,FR,2024,15.2
F,20-24,HR,2024,12.6
F,20-24,HU,2024,11.3
F,20-24,IE,2024,8.0
F,20-24,IS,2024,8.5
F,20-24,IT,2024,19.8
F,20-24,LT,2024,14.7
F,20-24,LV,2024,12.7
F,20-24,MK,2024,26.4
F,20-24,MT,2024,6.0
F,20-24,NL,2024,6.9
F,20-24,NO,2024,6.1
F,20-24,PL,2024,8.7
F,20-24,PT,2024,20.2
F,20-24,RO,2024,18.7
F,20-24,RS,2024,20.6
F,20-24,SE,2024,15.1
F,20-24,SI,2024,7.9
F,20-24,SK,2024,14.8
F,20-24,TR,2024,24.1
F,20-29,AT,2024,6.2
F,20-29,BA,2024,25.0
F,20-29,BE,2024,8.7
F,20-29,BG,2024,6.6
F,20-29,CH,2024,6.1
F,20-29,CY,2024,7.9
F,20-29,CZ,2024,5.3
F,20-29,DE,2024,4.6
F,20-29,DK,2024,10.4
F,20-29,EE,2024,13.2
F,20-29,GR,2024,18.2
F,20-29,ES,2024,18.6
F,20-29,FI,2024,10.7
F,20-29,FR,2024,12.1
F,20-29,HR,2024,8.8
F,20-29,HU,2024,7.0
F,20-29,IE,2024,6.7
F,20-29,IS,2024,5.2
F,20-29,IT,2024,14.8
F,20-29,LT,2024,10.9
F,20-29,LU,2024,9.1
F,20-29,LV,2024,10.9
F,20-29,MK,2024,21.8
F,20-29,MT,2024,4.1
F,20-29,NL,2024,5.5
F,20-29,NO,2024,4.3
F,20-29,PL,2024,6.3
F,20-29,PT,2024,13.0
F,20-29,RO,2024,10.3
F,20-29,RS,2024,15.6
F,20-29,SE,2024,11.3
F,20-29,SI,2024,8.0
F,20-29,SK,2024,9.2
F,20-29,TR,2024,20.5
F,20-64,AT,2024,4.4
F,20-64,BA,2024,16.6
F,20-64,BE,2024,4.9
F,20-64,BG,2024,3.9
F,20-64,CH,2024,4.4
F,20-64,CY,2024,5.1
F,20-64,CZ,2024,2.9
F,20-64,DE,2024,3.1
F,20-64,DK,2024,5.7
F,20-64,EE,2024,7.5
F,20-64,GR,2024,12.6
F,20-64,ES,2024,12.3
F,20-64,FI,2024,6.7
F,20-64,FR,2024,6.8
F,20-64,HR,2024,4.6
F,20-64,HU,2024,4.2
F,20-64,IE,2024,3.9
F,20-64,IS,2024,2.8
F,20-64,IT,2024,7.3
F,20-64,LT,2024,6.6
F,20-64,LU,2024,5.7
F,20-64,LV,2024,6.0
F,20-64,MK,2024,10.8
F,20-64,MT,2024,2.8
F,20-64,NL,2024,3.3
F,20-64,NO,2024,2.9
F,20-64,PL,2024,3.0
F,20-64,PT,2024,6.7
F,20-64,RO,2024,4.5
F,20-64,RS,2024,8.8
F,20-64,SE,2024,7.2
F,20-64,SI,2024,3.7
F,20-64,SK,2024,5.8
F,20-64,TR,2024,11.7
F,25-29,AT,2024,4.8
F,25-29,BA,2024,21.5
F,25-29,BE,2024,6.8
F,25-29,BG,2024,5.0
F,25-29,CH,2024,5.4
F,25-29,CY,2024,5.2
F,25-29,CZ,2024,4.2
F,25-29,DE,2024,4.1
F,25-29,DK,2024,9.4
F,25-29,EE,2024,9.3
F,25-29,GR,2024,17.0
F,25-29,ES,2024,15.5
F,25-29,FI,2024,9.2
F,25-29,FR,2024,9.7
F,25-29,HR,2024,7.0
F,25-29,HU,2024,4.6
F,25-29,IE,2024,5.6
F,25-29,IT,2024,12.1
F,25-29,LT,2024,7.8
F,25-29,LV,2024,9.4
F,25-29,MK,2024,19.1
F,25-29,MT,2024,3.1
F,25-29,NL,2024,4.2
F,25-29,PL,2024,4.8
F,25-29,PT,2024,8.5
F,25-29,RO,2024,5.9
F,25-29,RS,2024,13.1
F,25-29,SE,2024,8.4
F,25-29,SI,2024,8.0
F,25-29,SK,2024,6.9
F,25-29,TR,2024,17.7
F,25-49,AT,2024,4.8
F,25-49,BA,2024,17.3
F,25-49,BE,2024,5.1
F,25-49,BG,2024,4.0
F,25-49,CH,2024,4.7
F,25-49,CY,2024,5.1
F,25-49,CZ,2024,3.1
F,25-49,DE,2024,3.4
F,25-49,DK,2024,6.0
F,25-49,EE,2024,7.5
F,25-49,GR,2024,13.5
F,25-49,ES,2024,11.6
F,25-49,FI,2024,6.6
F,25-49,FR,2024,6.7
F,25-49,HR,2024,4.3
F,25-49,HU,2024,3.9
F,25-49,IE,2024,3.7
F,25-49,IS,2024,2.0
F,25-49,IT,2024,8.0
F,25-49,LT,2024,5.9
F,25-49,LU,2024,5.4
F,25-49,LV,2024,6.2
F,25-49,MK,2024,11.3
F,25-49,MT,2024,2.7
F,25-49,NL,2024,3.2
F,25-49,NO,2024,2.9
F,25-49,PL,2024,3.0
F,25-49,PT,2024,6.2
F,25-49,RO,2024,4.3
F,25-49,RS,2024,9.0
F,25-49,SE,2024,7.2
F,25-49,SI,2024,4.1
F,25-49,SK,2024,6.2
F,25-49,TR,2024,11.3
F,25-54,AT,2024,4.5
F,25-54,BA,2024,16.9
F,25-54,BE,2024,4.8
F,25-54,BG,2024,3.8
F,25-54,CH,2024,4.5
F,25-54,CY,2024,4.9
F,25-54,CZ,2024,2.8
F,25-54,DE,2024,3.1
F,25-54,DK,2024,5.5
F,25-54,EE,2024,7.1
F,25-54,GR,2024,12.8
F,25-54,ES,2024,11.5
F,25-54,FI,2024,6.3
F,25-54,FR,2024,6.3
F,25-54,HR,2024,4.2
F,25-54,HU,2024,3.7
F,25-54,IE,2024,3.5
F,25-54,IS,2024,2.0
F,25-54,IT,2024,7.5
F,25-54,LT,2024,5.7
F,25-54,LU,2024,5.6
F,25-54,LV,2024,5.7
F,25-54,MK,2024,10.5
F,25-54,MT,2024,2.6
F,25-54,NL,2024,2.9
F,25-54,NO,2024,2.8
F,25-54,PL,2024,2.8
F,25-54,PT,2024,5.9
F,25-54,RO,2024,4.1
F,25-54,RS,2024,8.5
F,25-54,SE,2024,6.8
F,25-54,SI,2024,3.6
F,25-54,SK,2024,5.9
F,25-54,TR,2024,10.8
F,25-59,AT,2024,4.2
F,25-59,BA,2024,16.3
F,25-59,BE,2024,4.6
F,25-59,BG,2024,3.8
F,25-59,CH,2024,4.3
F,25-59,CY,2024,4.8
F,25-59,CZ,2024,2.8
F,25-59,DE,2024,3.0
F,25-59,DK,2024,5.3
F,25-59,EE,2024,7.1
F,25-59,GR,2024,12.2
F,25-59,ES,2024,11.6
F,25-59,FI,2024,6.1
F,25-59,FR,2024,6.1
F,25-59,HR,2024,4.3
F,25-59,HU,2024,3.6
F,25-59,IE,2024,3.5
F,25-59,IS,2024,2.0
F,25-59,IT,2024,7.0
F,25-59,LT,2024,5.9
F,25-59,LU,2024,5.3
F,25-59,LV,2024,5.6
F,25-59,MK,2024,10.1
F,25-59,MT,2024,2.6
F,25-59,NL,2024,2.8
F,25-59,NO,2024,2.7
F,25-59,PL,2024,2.7
F,25-59,PT,2024,5.9
F,25-59,RO,2024,3.9
F,25-59,RS,2024,8.4
F,25-59,SE,2024,6.6
F,25-59,SI,2024,3.3
F,25-59,SK,2024,5.7
F,25-59,TR,2024,10.4
F,25-64,AT,2024,4.1
F,25-64,BA,2024,15.7
F,25-64,BE,2024,4.5
F,25-64,BG,2024,3.7
F,25-64,CH,2024,4.2
F,25-64,CY,2024,4.6
F,25-64,CZ,2024,2.7
F,25-64,DE,2024,2.9
F,25-64,DK,2024,5.1
F,25-64,EE,2024,6.7
F,25-64,GR,2024,12.2
F,25-64,ES,2024,11.6
F,25-64,FI,2024,6.2
F,25-64,FR,2024,6.1
F,25-64,HR,2024,4.2
F,25-64,HU,2024,3.7
F,25-64,IE,2024,3.5
F,25-64,IS,2024,2.1
F,25-64,IT,2024,6.7
F,25-64,LT,2024,6.1
F,25-64,LU,2024,5.3
F,25-64,LV,2024,5.6
F,25-64,MK,2024,9.8
F,25-64,MT,2024,2.5
F,25-64,NL,2024,2.8
F,25-64,NO,2024,2.6
F,25-64,PL,2024,2.6
F,25-64,PT,2024,5.9
F,25-64,RO,2024,3.9
F,25-64,RS,2024,8.2
F,25-64,SE,2024,6.5
F,25-64,SI,2024,3.4
F,25-64,SK,2024,5.5
F,25-64,TR,2024,10.1
F,25-74,AT,2024,4.1
F,25-74,BA,2024,15.5
F,25-74,BE,2024,4.4
F,25-74,BG,2024,3.7
F,25-74,CH,2024,4.1
F,25-74,CY,2024,4.6
F,25-74,CZ,2024,2.7
F,25-74,DE,2024,2.8
F,25-74,DK,2024,5.1
F,25-74,EE,2024,6.4
F,25-74,GR,2024,12.1
F,25-74,ES,2024,11.6
F,25-74,FI,2024,6.1
F,25-74,FR,2024,6.0
F,25-74,HR,2024,4.2
F,25-74,HU,2024,3.7
F,25-74,IE,2024,3.4
F,25-74,IS,2024,2.1
F,25-74,IT,2024,6.6
F,25-74,LT,2024,5.8
F,25-74,LU,2024,5.3
F,25-74,LV,2024,5.2
F,25-74,MK,2024,9.7
F,25-74,MT,2024,2.5
F,25-74,NL,2024,2.8
F,25-74,NO,2024,2.5
F,25-74,PL,2024,2.6
F,25-74,PT,2024,5.8
F,25-74,RO,2024,3.9
F,25-74,RS,2024,8.0
F,25-74,SE,2024,6.5
F,25-74,SI,2024,3.5
F,25-74,SK,2024,5.4
F,25-74,TR,2024,9.9
F,30-34,AT,2024,6.0
F,30-34,BA,2024,17.2
F,30-34,BE,2024,5.8
F,30-34,BG,2024,5.5
F,30-34,CH,2024,5.2
F,30-34,CY,2024,5.6
F,30-34,CZ,2024,4.1
F,30-34,DE,2024,3.7
F,30-34,DK,2024,7.0
F,30-34,EE,2024,8.8
F,30-34,GR,2024,17.2
F,30-34,ES,2024,11.8
F,30-34,FI,2024,7.8
F,30-34,FR,2024,7.0
F,30-34,HR,2024,5.2
F,30-34,HU,2024,4.3
F,30-34,IT,2024,8.3
F,30-34,LT,2024,5.9
F,30-34,LV,2024,6.3
F,30-34,MK,2024,15.3
F,30-34,MT,2024,3.5
F,30-34,NL,2024,3.3
F,30-34,NO,2024,3.6
F,30-34,PL,2024,4.0
F,30-34,PT,2024,6.3
F,30-34,RO,2024,5.0
F,30-34,RS,2024,10.6
F,30-34,SE,2024,8.3
F,30-34,SI,2024,5.6
F,30-34,SK,2024,7.2
F,30-34,TR,2024,12.9
F,30-54,AT,2024,4.4
F,30-54,BA,2024,16.0
F,30-54,BE,2024,4.4
F,30-54,BG,2024,3.7
F,30-54,CH,2024,4.3
F,30-54,CY,2024,4.8
F,30-54,CZ,2024,2.7
F,30-54,DE,2024,3.0
F,30-54,DK,2024,4.7
F,30-54,EE,2024,6.8
F,30-54,GR,2024,12.1
F,30-54,ES,2024,10.9
F,30-54,FI,2024,5.8
F,30-54,FR,2024,5.7
F,30-54,HR,2024,3.8
F,30-54,HU,2024,3.6
F,30-54,IE,2024,3.2
F,30-54,IS,2024,1.9
F,30-54,IT,2024,6.9
F,30-54,LT,2024,5.5
F,30-54,LU,2024,5.3
F,30-54,LV,2024,5.2
F,30-54,MK,2024,9.0
F,30-54,MT,2024,2.5
F,30-54,NL,2024,2.7
F,30-54,NO,2024,2.8
F,30-54,PL,2024,2.5
F,30-54,PT,2024,5.6
F,30-54,RO,2024,3.9
F,30-54,RS,2024,7.9
F,30-54,SE,2024,6.5
F,30-54,SI,2024,3.0
F,30-54,SK,2024,5.7
F,30-54,TR,2024,9.1
F,30-64,AT,2024,4.0
F,30-64,BA,2024,14.8
F,30-64,BE,2024,4.1
F,30-64,BG,2024,3.6
F,30-64,CH,2024,4.0
F,30-64,CY,2024,4.5
F,30-64,CZ,2024,2.6
F,30-64,DE,2024,2.7
F,30-64,DK,2024,4.4
F,30-64,EE,2024,6.5
F,30-64,GR,2024,11.6
F,30-64,ES,2024,11.2
F,30-64,FI,2024,5.8
F,30-64,FR,2024,5.6
F,30-64,HR,2024,3.8
F,30-64,HU,2024,3.7
F,30-64,IE,2024,3.2
F,30-64,IS,2024,2.0
F,30-64,IT,2024,6.1
F,30-64,LT,2024,6.0
F,30-64,LU,2024,4.9
F,30-64,LV,2024,5.2
F,30-64,MK,2024,8.5
F,30-64,MT,2024,2.4
F,30-64,NL,2024,2.6
